ID,serie,temporada,episodio,numero,estreno,,puntuacion,votos,imagen,fecha,hora
1331,Friends,5,The One in Vegas: Part 1,23,20-May-99,,8.9,2342,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:26.683516
1332,Friends,5,The One in Vegas: Part 2,24,20-May-99,,9.1,2629,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:26.683516
1333,Friends,6,The One After Vegas,1,23 Sep. 1999,,8.8,2230,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1334,Friends,6,The One Where Ross Hugs Rachel,2,30 Sep. 1999,,8.3,2011,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1335,Friends,6,The One with Ross's Denial,3,7 Oct. 1999,,8.3,1988,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1336,Friends,6,The One Where Joey Loses His Insurance,4,14 Oct. 1999,,8.6,2078,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1337,Friends,6,The One with Joey's Porsche,5,21 Oct. 1999,,8.2,2031,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1338,Friends,6,The One on the Last Night,6,4 Nov. 1999,,8.6,2044,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1339,Friends,6,The One Where Phoebe Runs,7,11 Nov. 1999,,8.5,2083,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1340,Friends,6,The One with Ross' Teeth,8,18 Nov. 1999,,8.6,2165,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1341,Friends,6,The One Where Ross Got High,9,25 Nov. 1999,,9.2,2961,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1342,Friends,6,The One with the Routine,10,16 Dec. 1999,,8.6,2182,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1343,Friends,6,The One with the Apothecary Table,11,6 Jan. 2000,,8.2,2029,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1344,Friends,6,The One with the Joke,12,13 Jan. 2000,,8.2,1976,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1345,Friends,6,The One with Rachel's Sister,13,3 Feb. 2000,,8.3,2076,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1346,Friends,6,The One Where Chandler Can't Cry,14,10 Feb. 2000,,8.6,2098,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1347,Friends,6,The One That Could Have Been: Part 1,15,17 Feb. 2000,,8.6,2161,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1348,Friends,6,The One That Could Have Been: Part 2,16,17 Feb. 2000,,8.6,2115,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1349,Friends,6,The One with Unagi,17,24 Feb. 2000,,9.1,3025,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1350,Friends,6,The One Where Ross Dates a Student,18,9 Mar. 2000,,8.4,1998,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1351,Friends,6,The One with Joey's Fridge,19,23 Mar. 2000,,8.4,2035,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1352,Friends,6,The One with Mac and C.H.E.E.S.E.,20,13 Apr. 2000,,7.6,2146,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1353,Friends,6,The One Where Ross Meets Elizabeth's Dad,21,27 Apr. 2000,,8.7,2155,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1354,Friends,6,The One Where Paul's the Man,22,4-May-00,,9,2542,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1355,Friends,6,The One with the Ring,23,11-May-00,,8.7,2095,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1356,Friends,6,The One with the Proposal: Part 1,24,18-May-00,,8.8,2134,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1357,Friends,6,The One with the Proposal: Part 2,25,18-May-00,,9.3,2893,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:34.030069
1358,Friends,7,The One with Monica's Thunder,1,12 Oct. 2000,,8.5,2084,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1359,Friends,7,The One with Rachel's Book,2,12 Oct. 2000,,8.4,1965,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1360,Friends,7,The One with Phoebe's Cookies,3,19 Oct. 2000,,8.2,1950,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1361,Friends,7,The One with Rachel's Assistant,4,26 Oct. 2000,,8.2,1982,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1362,Friends,7,The One with the Engagement Picture,5,2 Nov. 2000,,8.2,1956,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1363,Friends,7,The One with the Nap Partners,6,9 Nov. 2000,,8.9,2403,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1364,Friends,7,The One with Ross's Library Book,7,16 Nov. 2000,,8.5,2026,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1365,Friends,7,The One Where Chandler Doesn't Like Dogs,8,23 Nov. 2000,,8.3,1951,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1366,Friends,7,The One with All the Candy,9,7 Dec. 2000,,8.2,1940,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1367,Friends,7,The One with the Holiday Armadillo,10,14 Dec. 2000,,8.6,2141,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1368,Friends,7,The One with All the Cheesecakes,11,4 Jan. 2001,,8.6,2070,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1369,Friends,7,The One Where They're Up All Night,12,11 Jan. 2001,,8.7,2108,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1370,Friends,7,The One Where Rosita Dies,13,1 Feb. 2001,,8.5,1989,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1371,Friends,7,The One Where They All Turn Thirty,14,8 Feb. 2001,,8.6,2079,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1372,Friends,7,The One with Joey's New Brain,15,15 Feb. 2001,,8.5,2070,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1373,Friends,7,The One with the Truth About London,16,22 Feb. 2001,,8.7,2061,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1374,Friends,7,The One with the Cheap Wedding Dress,17,15 Mar. 2001,,8.5,1941,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1375,Friends,7,The One with Joey's Award,18,29 Mar. 2001,,8.5,1973,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1376,Friends,7,The One with Ross and Monica's Cousin,19,19 Apr. 2001,,8.8,2255,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1377,Friends,7,The One with Rachel's Big Kiss,20,26 Apr. 2001,,8.5,2065,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1378,Friends,7,The One with the Vows,21,3-May-01,,7.6,1990,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1379,Friends,7,The One with Chandler's Dad,22,10-May-01,,8.5,2004,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1380,Friends,7,The One with Monica and Chandler's Wedding: Part 1,23,17-May-01,,8.9,2288,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1381,Friends,7,The One with Monica and Chandler's Wedding: Part 2,24,17-May-01,,9.1,2552,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:39.808613
1382,Friends,8,The One After I Do,1,27 Sep. 2001,,8.7,2111,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1383,Friends,8,The One with the Red Sweater,2,4 Oct. 2001,,9.1,2412,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1384,Friends,8,The One Where Rachel Tells...,3,11 Oct. 2001,,8.7,2004,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1385,Friends,8,The One with the Videotape,4,18 Oct. 2001,,9.3,2889,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1386,Friends,8,The One with Rachel's Date,5,25 Oct. 2001,,8.2,1914,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1387,Friends,8,The One with the Halloween Party,6,1 Nov. 2001,,8.6,2102,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1388,Friends,8,The One with the Stain,7,8 Nov. 2001,,8,1939,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1389,Friends,8,The One with the Stripper,8,15 Nov. 2001,,8.8,2167,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1390,Friends,8,The One with the Rumor,9,22 Nov. 2001,,9.3,3950,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1391,Friends,8,The One with Monica's Boots,10,6 Dec. 2001,,8.2,1956,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1392,Friends,8,The One with Ross's Step Forward,11,13 Dec. 2001,,8.1,1850,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1393,Friends,8,The One Where Joey Dates Rachel,12,10 Jan. 2002,,8.6,2013,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1394,Friends,8,The One Where Chandler Takes a Bath,13,17 Jan. 2002,,8.6,1957,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1395,Friends,8,The One with the Secret Closet,14,31 Jan. 2002,,8.3,1862,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1396,Friends,8,The One with the Birthing Video,15,7 Feb. 2002,,8.4,1849,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1397,Friends,8,The One Where Joey Tells Rachel,16,28 Feb. 2002,,8.3,1879,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1398,Friends,8,The One with the Tea Leaves,17,7 Mar. 2002,,8.2,1899,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1399,Friends,8,The One in Massapequa,18,28 Mar. 2002,,8.3,1904,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1400,Friends,8,The One with Joey's Interview,19,4 Apr. 2002,,7.6,1951,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1401,Friends,8,The One with the Baby Shower,20,25 Apr. 2002,,8.3,1885,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1402,Friends,8,The One with the Cooking Class,21,2-May-02,,8.3,1891,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1403,Friends,8,The One Where Rachel Is Late,22,9-May-02,,8.4,1863,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1404,Friends,8,The One Where Rachel Has a Baby: Part 1,23,16-May-02,,8.8,2035,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1405,Friends,8,The One Where Rachel Has a Baby: Part 2,24,16-May-02,,8.9,2251,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:45.089881
1406,Friends,9,The One Where No One Proposes,1,26 Sep. 2002,,8.6,2036,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1407,Friends,9,The One Where Emma Cries,2,3 Oct. 2002,,8.6,2060,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1408,Friends,9,The One with the Pediatrician,3,10 Oct. 2002,,8.3,1932,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1409,Friends,9,The One with the Sharks,4,17 Oct. 2002,,8.3,1943,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1410,Friends,9,The One with Phoebe's Birthday Dinner,5,31 Oct. 2002,,8.5,1944,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1411,Friends,9,The One with the Male Nanny,6,7 Nov. 2002,,8.5,2077,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1412,Friends,9,The One with Ross's Inappropriate Song,7,14 Nov. 2002,,8.7,2072,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1413,Friends,9,The One with Rachel's Other Sister,8,21 Nov. 2002,,8.8,2284,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1414,Friends,9,The One with Rachel's Phone Number,9,5 Dec. 2002,,8.2,1882,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1415,Friends,9,The One with Christmas in Tulsa,10,12 Dec. 2002,,7.6,1965,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1416,Friends,9,The One Where Rachel Goes Back to Work,11,9 Jan. 2003,,8.1,1820,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1417,Friends,9,The One with Phoebe's Rats,12,16 Jan. 2003,,8.1,1893,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1418,Friends,9,The One Where Monica Sings,13,30 Jan. 2003,,8.2,1878,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1419,Friends,9,The One with the Blind Dates,14,6 Feb. 2003,,8.3,1850,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1420,Friends,9,The One with the Mugging,15,13 Feb. 2003,,8.4,1882,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1421,Friends,9,The One with the Boob Job,16,20 Feb. 2003,,8.3,1797,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1422,Friends,9,The One with the Memorial Service,17,13 Mar. 2003,,8.6,1883,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1423,Friends,9,The One with the Lottery,18,3 Apr. 2003,,8.6,1923,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1424,Friends,9,The One with Rachel's Dream,19,17 Apr. 2003,,8.2,1798,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1425,Friends,9,The One with the Soap Opera Party,20,24 Apr. 2003,,8.3,1808,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1426,Friends,9,The One with the Fertility Test,21,1-May-03,,8.3,1770,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1427,Friends,9,The One with the Donor,22,8-May-03,,7.9,1829,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1428,Friends,9,The One in Barbados: Part 1,23,15-May-03,,8.5,1868,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1429,Friends,9,The One in Barbados: Part 2,24,15-May-03,,8.7,1940,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:50.311738
1430,Friends,10,The One After Joey and Rachel Kiss,1,25 Sep. 2003,,8.6,2163,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:56.252633
1431,Friends,10,The One Where Ross Is Fine,2,2 Oct. 2003,,8.8,2348,"https://ia.media-imdb.com/images/M/MV5BMTg4NzEyNzQ5OF5BMl5BanBnXkFtZTYwNTY3NDg4._V1._CR24,0,293,443_.jpg",4/25/2018,11:41:56.252633
